adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote,quarter,year
0000354707-20-000045,RestrictedCashAndCashEquivalentsAtCarryingValue,us-gaap/2019,20191231,0,USD,,,30872000.0,,q1,2020
0001476045-20-000022,ProfitLoss,us-gaap/2019,20181231,4,USD,,,30870000.0,,q1,2020
0001560327-20-000046,ProceedsFromIssuanceOfCommonStock,us-gaap/2019,20181231,4,USD,,,30907000.0,,q1,2020
0001410636-20-000040,ProceedsFromSaleOfProductiveAssets,us-gaap/2019,20181231,4,USD,,,35000000.0,,q1,2020
0000016099-20-000025,ProceedsFromLinesOfCredit,us-gaap/2019,20181231,1,USD,,,18506000.0,,q1,2020
0001558370-20-001967,ProceedsFromRepaymentsOfShortTermDebt,us-gaap/2019,20181231,4,USD,,,-5705000.0,,q1,2020
0001535527-20-000006,PaymentForContingentConsiderationLiabilityFinancingActivities,us-gaap/2019,20180131,4,USD,,,0.0,,q1,2020
0001140361-20-006788,PreOpeningCosts,us-gaap/2019,20190131,4,USD,,,11143000.0,,q1,2020
0001501134-20-000013,ProceedsFromIssuanceOfPublicOfferingsOfCommonStockNetOfIssuanceCosts,0001501134-20-000013,20191231,4,USD,,,204024000.0,,q1,2020
0001164863-20-000012,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,us-gaap/2019,20171231,4,USD,,,5200000.0,,q1,2020
0001138639-20-000029,OperatingExpenses,us-gaap/2019,20180630,1,USD,,,105924000.0,,q1,2020
0001091907-20-000011,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,us-gaap/2019,20171231,4,USD,,,-334000.0,,q1,2020
0000074260-20-000024,OtherAssets,us-gaap/2019,20181231,0,USD,,,526300000.0,,q1,2020
0001387131-20-001495,OccupancyNet,us-gaap/2019,20181231,2,USD,,,877000.0,,q1,2020
0000719739-20-000016,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2019,20190331,1,USD,,,288732000.0,,q1,2020
0001496048-20-000004,Land,us-gaap/2019,20181231,0,USD,,,2706701000.0,,q1,2020
0001564590-20-009360,Liabilities,us-gaap/2019,20191231,0,USD,,,1782485000.0,,q1,2020
0001579241-20-000013,Liabilities,us-gaap/2019,20181231,0,USD,,,2156200000.0,,q1,2020
0001698990-20-000004,IncreaseDecreaseinDrillingAdvances,0001698990-20-000004,20191231,4,USD,,,-11960000.0,,q1,2020
0001645113-20-000025,GrossProfit,us-gaap/2018,20190331,1,USD,,,53495000.0,,q1,2020
0001013871-20-000013,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2019,20181231,4,USD,,,-11000000.0,,q1,2020
0001558370-20-003273,LiabilitiesAssumed1,us-gaap/2019,20191231,4,USD,,,404959000.0,,q1,2020
0000356309-20-000033,OperatingLeaseLiabilityNoncurrent,us-gaap/2019,20191231,0,USD,,,82909000.0,,q1,2020
0001493152-20-000629,NetIncomeLossAttributableToNoncontrollingInterest,us-gaap/2019,20191130,2,USD,,,130306.0,,q1,2020
0001558370-20-000510,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax,us-gaap/2019,20191231,1,USD,,,2414000.0,,q1,2020
0001564590-20-007455,OtherCostAndExpenseOperating,us-gaap/2019,20191231,4,USD,,,26382000.0,,q1,2020
0001580695-20-000032,OtherGeneralAndAdministrativeExpense,us-gaap/2019,20190930,4,USD,,,304644.0,,q1,2020
0000076063-20-000007,OperatingCostsAndExpenses,us-gaap/2019,20171231,4,USD,,,199000000.0,,q1,2020
0001193125-20-071633,OperatingLeaseRightOfUseAsset,us-gaap/2019,20191231,0,USD,,,10400000.0,,q1,2020
0001010549-20-000045,NonoperatingIncomeExpense,us-gaap/2018,20180930,1,USD,,,-3000.0,,q1,2020
0001463101-20-000021,NetIncomeLoss,us-gaap/2019,20180331,1,USD,,,-5128000.0,,q1,2020
0001564590-20-010261,NetIncomeLoss,us-gaap/2019,20180331,1,USD,,,-11165000.0,,q1,2020
0001564590-20-005627,LiabilitiesAndStockholdersEquity,us-gaap/2019,20191231,0,USD,,,9266000.0,,q1,2020
0001552033-20-000014,IntangibleAssetsNetExcludingGoodwill,us-gaap/2019,20181231,0,USD,,,2548100000.0,,q1,2020
0001564590-20-007384,IncomeTaxesPaid,us-gaap/2019,20181231,4,USD,,,148000.0,,q1,2020
0001437749-20-003729,InterestPaidNet,us-gaap/2019,20191231,4,USD,,,20738000.0,,q1,2020
0001577670-20-000004,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2019,20191231,4,USD,,,139647000.0,,q1,2020
0000880266-20-000006,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2019,20171231,4,USD,,,36600000.0,,q1,2020
0000866374-20-000003,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20181231,3,USD,BusinessSegments=ConsumerTechnologyGroupCTG;TimingOfTransferOfGoodOrService=TransferredOverTime;,,1595594000.0,,q1,2020
0001564590-20-007393,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20191231,4,USD,BusinessSegments=MGMChina;ConsolidationItems=OperatingSegments;ProductOrService=FoodAndBeverage;,,127152000.0,,q1,2020
0001042046-20-000013,DerivativeAssets,us-gaap/2019,20191231,0,USD,,,924000000.0,,q1,2020
0001140361-20-004533,DepreciationNonproduction,us-gaap/2019,20191231,4,USD,,,9497000.0,,q1,2020
0001262463-20-000009,Depreciation,us-gaap/2019,20190930,1,USD,,,1696.0,,q1,2020
0001096906-20-000127,HeldToMaturitySecurities,us-gaap/2020,20181231,0,USD,,,232078723.0,,q1,2020
0001403256-20-000070,GainLossOnInvestments,us-gaap/2019,20181231,4,USD,,,-7055000.0,,q1,2020
0001558370-20-001356,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2019,20191231,0,USD,,,15809000.0,,q1,2020
0001437749-20-003765,IncomeLossFromContinuingOperations,us-gaap/2019,20181231,4,USD,ConsolidatedEntities=GuarantorSubsidiaries;ConsolidationItems=ReportableLegalEntities;,,347428000.0,,q1,2020
0001047469-20-001629,Equity,ifrs/2019,20181231,0,USD,ComponentsOfEquity=RetainedEarnings;,,21817000000.0,,q1,2020
0000031978-20-000006,IncreaseDecreaseInDeferredFuelCosts,us-gaap/2019,20190630,0,USD,JointlyOwnedUtilityPlant=JointlyOwnedNuclearPowerPlant;LitigationInformation=SuitAgainstDepartmentOfEnergyForSpentFuel;,,-1005000.0,,q1,2020
0001321646-20-000008,EarningsPerShareBasic,us-gaap/2019,20181231,4,USD,,,2.1,,q1,2020
0001574774-20-000032,EarningsPerShareDiluted,us-gaap/2019,20191231,1,USD,,,0.04,,q1,2020
0000065984-20-000069,ProfitLoss,us-gaap/2018,20191231,4,USD,EquityComponents=AccumulatedNetUnrealizedInvestmentGainLoss;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,5731000.0,,q1,2020
0001193125-20-091051,CostOfSalesExcludingDepletion,0001193125-20-091051,20181231,4,USD,MineralStreamInterests=GoldInterests;SegmentConsolidationItems=Sudbury;,,6804000.0,,q1,2020
0001005276-20-000003,PaymentsOfDistributionsToAffiliates,us-gaap/2018,20191231,1,USD,RelatedPartyTransactionsByRelatedParty=SalishanCompanyLlc;,,313000.0,,q1,2020
0001096343-20-000039,AvailableForSaleSecuritiesDebtSecurities,us-gaap/2019,20181231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=USGovernmentSponsoredEnterprisesDebtSecurities;,,359322000.0,,q1,2020
0001084991-20-000011,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,us-gaap/2019,20191231,0,USD,MajorPropertyClass=EquipmentLeasedToOtherParty;,,162348000.0,,q1,2020
0001527166-20-000006,LiabilitiesAndStockholdersEquity,us-gaap/2019,20191231,0,USD,ConsolidationItems=ConsolidationEliminations;,,-183400000.0,,q1,2020
0001657853-20-000007,PaymentsToAcquireOtherPropertyPlantAndEquipment,us-gaap/2019,20191231,4,USD,ConsolidationItems=ConsolidationEliminations;,,0.0,,q1,2020
0001387131-20-002583,NetIncomeLoss,us-gaap/2019,20181231,4,USD,ConsolidationItems=IntersegmentElimination;,,-199575.0,,q1,2020
0000070858-20-000011,Assets,us-gaap/2019,20181231,0,USD,Geographical=US;,,2051182000000.0,,q1,2020
0001297184-20-000007,PropertyPlantAndEquipmentNet,us-gaap/2019,20181231,0,USD,Geographical=US;,,109331000.0,,q1,2020
0001628280-20-000559,CommonStockDividendsPerShareCashPaid,us-gaap/2018,20191130,4,USD,ClassOfStock=CommonClassA;,,0.16,,q1,2020
0001213900-20-007722,NetIncomeLoss,us-gaap/2019,20181231,4,USD,EquityComponents=RetainedEarnings;,,-119451000.0,,q1,2020
0001140361-20-004500,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20191231,0,USD,EquityComponents=RetainedEarnings;,,-707534000.0,,q1,2020
0001358403-20-000007,StockIssuedDuringPeriodValueNewIssues,us-gaap/2019,20191231,4,USD,EquityComponents=CommonStock;,,26000.0,,q1,2020
0001178913-20-000854,CommonStockSharesOutstanding,us-gaap/2019,20181231,0,shares,EquityComponents=CommonStock;,,8265988.0,,q1,2020
0001091818-20-000017,IssuanceOfCommonStockSharesToWarrantHolders,0001091818-20-000017,20191231,2,shares,EquityComponents=CommonStock;,,644709.0,,q1,2020
0001493152-20-002126,StockholdersEquity,us-gaap/2019,20190630,0,USD,EquityComponents=CommonStock;,,70.0,,q1,2020
0001558370-20-001491,StockholdersEquity,us-gaap/2019,20181231,0,USD,EquityComponents=TreasuryStock;,,-87747000.0,,q1,2020
0001564590-20-004590,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20161231,0,USD,EquityComponents=TreasuryStock;,,-18129000.0,,q1,2020
0001213900-20-002587,StockIssuedDuringPeriodValueRestrictedStockAwardGross,us-gaap/2019,20180930,1,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,,,q1,2020
0001562463-20-000040,AccruedLiabilitiesAndOtherLiabilities,us-gaap/2019,20181231,0,USD,,,21470000.0,,q1,2020
0000927089-20-000084,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2019,20190630,0,USD,,,12889000.0,,q1,2020
0001683168-20-000706,AssetsCurrent,us-gaap/2018,20180731,0,USD,,,141070.0,,q1,2020
0001193125-20-065064,Goodwill,ifrs/2019,20191231,0,GBP,Segments=Vaccines;,,1280000000.0,,q1,2020
0001109448-20-000011,PartnersCapitalDeferredCompensationPlanAccrual,0001109448-20-000011,20181231,4,USD,EquityComponents=CapitalContributionReceivable;,,-352000.0,,q1,2020
0001418135-20-000007,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2018,20181231,4,USD,ConsolidatedEntities=GuarantorSubsidiaries;,,3053000000.0,,q1,2020
0001558370-20-000496,Liabilities,us-gaap/2019,20190630,0,USD,ConsolidatedEntities=NonGuarantorSubsidiaries;,,637300000.0,,q1,2020
0000731766-20-000006,ProfitLoss,us-gaap/2019,20191231,1,USD,Quarterlyfinancialdata=QuarterlyFinancialDataUnaudited;,,3668000000.0,,q1,2020
0001047469-20-001296,CommonEquityInstrumentsHeld,0001047469-20-001296,20191231,0,USD,ConsolidatedAndSeparateFinancialStatements=NonHoldingCompany;,,5287600000.0,,q1,2020
0000795266-20-000007,CashAndCashEquivalentsAtCarryingValue,us-gaap/2019,20171130,0,USD,,,720861000.0,,q1,2020
0001493152-20-001547,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us-gaap/2019,20171231,4,USD,,,15585689.0,,q1,2020
0001213900-20-006355,TreasuryStockValue,us-gaap/2019,20181231,0,USD,Restatement=RestatementAdjustment;,,,,q1,2020
0001564590-20-009767,StockIssuedDuringPeriodSharesNewIssues,us-gaap/2019,20181231,4,shares,EquityComponents=CommonStock;SubsidiarySaleOfStock=ATMProgram;,,3475166.0,,q1,2020
0001091667-20-000024,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2019,20171231,4,USD,LegalEntity=IntermediateHoldingCompanies;,IntermediateHoldingCompanies,0.0,,q1,2020
0001564590-20-005759,AssetRetirementObligationsNoncurrent,us-gaap/2019,20191231,0,USD,,,606000000.0,,q1,2020
0001475115-20-000021,AccountsPayableTradeCurrent,us-gaap/2019,20181231,0,USD,,,1028000.0,,q1,2020
0001171843-20-001860,ComprehensiveIncomeNetOfTax,us-gaap/2019,20181231,4,USD,,,-20710000.0,,q1,2020
0000059478-20-000057,CommitmentsAndContingencies,us-gaap/2019,20191231,0,USD,,,,,q1,2020
0001487952-20-000007,SeveranceCosts1,us-gaap/2019,20171231,4,USD,,,0.0,,q1,2020
0001436425-20-000008,StockIssued1,us-gaap/2019,20171231,4,USD,,,82960000.0,,q1,2020
0001140361-20-005521,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,us-gaap/2019,20190131,1,USD,,,568000.0,,q1,2020
0001065059-20-000005,PreferredStockDividendRatePercentage,us-gaap/2018,20191231,4,pure,,,0.075,,q1,2020
0001493152-20-004823,ProceedsFromLinesOfCredit,us-gaap/2019,20191231,4,USD,,,150000.0,,q1,2020
0001185185-20-000408,PaymentsForProceedsFromHeldtomaturitySecuritiesShortterm,us-gaap/2019,20191231,4,USD,,,-1280000.0,,q1,2020
0001193125-20-083397,PaymentsForRepurchaseOfPreferenceSharesAndOtherEquityInstruments,0001193125-20-083397,20191231,4,GBP,,,318000000.0,,q1,2020
0001558370-20-002829,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2019,20190131,4,USD,,,145387000.0,,q1,2020
0001487952-20-000007,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,us-gaap/2019,20181231,0,USD,,,14982000.0,,q1,2020
0001751788-20-000007,PropertyPlantAndEquipmentGross,us-gaap/2019,20191231,0,USD,,,54910000000.0,,q1,2020
0001564590-20-006626,OtherLiabilitiesNoncurrent,us-gaap/2019,20191231,0,USD,,,241802000.0,,q1,2020
0001213900-20-006543,NetCashProvidedByUsedInFinancingActivities,us-gaap/2019,20191231,4,USD,,,-352337891.0,,q1,2020
0000915358-20-000002,NetCashProvidedByUsedInInvestingActivities,us-gaap/2019,20190131,3,USD,,,-1605256.0,,q1,2020
0001104659-20-027896,NetCashProvidedByUsedInOperatingActivities,us-gaap/2019,20181231,4,USD,,,7984000.0,,q1,2020
0001286225-20-000011,OperatingIncomeLoss,us-gaap/2019,20181231,4,USD,,,66050000.0,,q1,2020
0001564590-20-010490,NetIncomeLoss,us-gaap/2019,20191231,4,USD,,,-149773000.0,,q1,2020
0001267238-20-000004,NetCashProvidedByUsedInFinancingActivities,us-gaap/2018,20181231,4,USD,,,1838000000.0,,q1,2020
0000892537-20-000006,NetCashProvidedByUsedInFinancingActivities,us-gaap/2019,20171231,4,USD,,,10596000.0,,q1,2020
0001600033-20-000010,IntangibleAssetsNetExcludingGoodwill,us-gaap/2019,20191231,0,USD,,,91893000.0,,q1,2020
0001331463-20-000050,InterestExpenseDomesticDeposits,us-gaap/2019,20191231,4,USD,,,6582000.0,,q1,2020
0001558370-20-002468,InterestExpense,us-gaap/2019,20171231,4,USD,,,12173000.0,,q1,2020
0001437749-20-004600,IncomeTaxExpenseBenefit,us-gaap/2019,20191231,4,USD,,,2326000.0,,q1,2020
0001628280-20-002318,CommonStockDividendsPerShareDeclared,us-gaap/2019,20180228,0,USD,ClassOfStock=CommonClassB;ConsolidatedEntities=Subsidiaries;,,0.15,,q1,2020
0001564590-20-011037,GeneralAndAdministrativeExpense,us-gaap/2019,20191231,4,USD,,,12662000.0,,q1,2020
0001477932-20-001351,ImputedInterestAmount,0001477932-20-001351,20190731,4,USD,,,22009.0,,q1,2020
0001140361-20-007405,IncomeLossFromContinuingOperations,us-gaap/2019,20180331,1,USD,,,133000.0,,q1,2020
0001174947-20-000426,EarningsPerShareDiluted,us-gaap/2019,20190331,4,USD,,,2.15,,q1,2020
0001683168-20-000468,EarningsPerShareDiluted,us-gaap/2019,20181231,2,USD,,,0.01,,q1,2020
0000705432-20-000022,DebtSecuritiesAvailableForSaleRealizedGainLoss,us-gaap/2019,20190331,1,USD,,,256000.0,,q1,2020
0000851968-20-000020,DeferredIncomeTaxLiabilitiesNet,us-gaap/2019,20181231,0,USD,,,413740000.0,,q1,2020
0001654954-20-001496,ProceedsFromIssuanceOfCommonStock,us-gaap/2019,20190930,3,USD,EquityComponents=CommonSharesSubscribed;,,,,q1,2020
0001437749-20-001770,RevenueFromContractWithCustomerIncludingAssessedTax,us-gaap/2019,20191231,3,USD,BusinessSegments=ElectronicComponents;ConsolidationItems=OperatingSegments;Subsegments=TantalumComponents;,,177550000.0,,q1,2020
0001079973-20-000032,DepreciationDepletionAndAmortization,us-gaap/2019,20181231,4,USD,,,730884.0,,q1,2020
0001193125-20-046736,EarningsPerShareBasic,us-gaap/2019,20190331,1,USD,,,0.53,,q1,2020
0001564590-20-010463,StockIssuedDuringPeriodValueNewIssues,us-gaap/2019,20181231,4,USD,SubsidiarySaleOfStock=AtTheMarketOfferingProgram;,,272000.0,,q1,2020
0001352081-20-000004,Revenues,us-gaap/2019,20181231,1,USD,BusinessSegments=EthanolSegment;,,44700513.0,,q1,2020
0001705696-20-000048,LiabilitiesAndStockholdersEquity,us-gaap/2019,20171231,0,USD,ConsolidatedEntities=ParentCompany;,,6934222000.0,,q1,2020
0001564590-20-010385,NetIncomeLossAllocatedToPartners,0001564590-20-010385,20181231,4,USD,ConsolidatedEntities=ParentCompany;,,990000000.0,,q1,2020
0001283140-20-000010,NetCashProvidedByUsedInInvestingActivities,us-gaap/2019,20171231,4,USD,ConsolidatedEntities=ParentCompany;,,0.0,,q1,2020
0001281761-20-000010,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,us-gaap/2018,20181231,4,USD,ConsolidatedEntities=ParentCompany;,,0.0,,q1,2020
0001193125-20-026877,Assets,us-gaap/2019,20191231,0,USD,ConsolidatedEntities=NonGuarantorSubsidiaries;ConsolidationItems=ReportableLegalEntities;,,2739000000.0,,q1,2020
0001468174-20-000015,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationTax,us-gaap/2019,20181231,4,USD,,,0.0,,q1,2020
0001628280-20-002657,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2019,20191231,4,USD,,,371553000.0,,q1,2020
0000030697-20-000002,NetIncomeLoss,us-gaap/2018,20181231,1,USD,,,18831000.0,,q1,2020
0000040729-20-000005,InterestPaidNet,us-gaap/2019,20171231,4,USD,,,2829000000.0,,q1,2020
0001321732-20-000047,InventoryNet,us-gaap/2019,20191231,0,USD,,,152992000.0,,q1,2020
0001564590-20-008153,IncomeTaxExpenseBenefit,us-gaap/2019,20170531,2,USD,,,1252000.0,,q1,2020
0001704715-20-000010,IncomeLossFromContinuingOperationsPerBasicShare,us-gaap/2019,20190930,1,USD,,,-2.29,,q1,2020
0001564590-20-007843,IncomeLossFromContinuingOperationsPerDilutedShare,us-gaap/2019,20191231,4,USD,,,0.16,,q1,2020
0001104659-20-037670,IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome,ifrs/2019,20191231,4,CAD,,,-12700000.0,,q1,2020
0001531152-20-000014,Goodwill,us-gaap/2019,20200131,0,USD,,,924134000.0,,q1,2020
0000940944-20-000014,CostOfGoodsAndServicesSold,us-gaap/2019,20200229,1,USD,DerivativeInstrumentRisk=InterestRateContract;EquityComponents=AccumulatedNetGainLossFromDesignatedOrQualifyingCashFlowHedges;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,0.0,,q1,2020
0000105634-20-000043,Assets,us-gaap/2019,20171231,0,USD,BusinessSegments=UnitedStatesBuildingServices;ConsolidationItems=OperatingSegments;Geographical=US;,,764085000.0,,q1,2020
0001564590-20-010956,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20180630,4,USD,ProductOrService=LicenseAndCollaborationAgreement;,,1343000.0,,q1,2020
0001072627-20-000035,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2018,20161231,0,USD,ErrorCorrectionsAndPriorPeriodAdjustmentsRestatementByRestatementPeriodAndAmount=AdjustmentsforErrorCorrection1andAsPreviouslyReported;,,31951000.0,,q1,2020
0001038133-20-000013,IncreaseDecreaseInContractWithCustomerLiability,us-gaap/2018,20191231,4,USD,,,-952000.0,,q1,2020
0001628280-20-004030,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilities,us-gaap/2019,20171231,0,USD,,,11420000.0,,q1,2020
0000030697-20-000002,FinanceLeaseLiabilityCurrent,us-gaap/2018,20191231,0,USD,,,11005000.0,,q1,2020
0001606757-20-000006,FiniteLivedIntangibleAssetsNet,us-gaap/2019,20190630,0,USD,,,22188000.0,,q1,2020
0000764764-20-000032,InterestExpense,us-gaap/2019,20191231,4,USD,DerivativeInstrumentRisk=InterestRateContract;EquityComponents=AccumulatedGainLossNetCashFlowHedgeParent;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,8000000.0,,q1,2020
0001104659-20-021174,IncomeLossFromContinuingOperationsBeforeIncomeTaxes,0001104659-20-021174,20181231,4,USD,ConsolidationItems=ReportableLegalEntities;ParentAndSubsidiariesShelfRegistrationDebtGuarantor=ParentCompany;,,-174300000.0,,q1,2020
0001067701-20-000008,DeferredIncomeTaxExpenseBenefit,us-gaap/2019,20171231,4,USD,,,-533000000.0,,q1,2020
0001059262-20-000006,EarningsPerShareDiluted,us-gaap/2019,20181231,4,USD,,,2.35,,q1,2020
0001086222-20-000045,EarningsPerShareDiluted,us-gaap/2019,20191231,1,USD,,,0.73,,q1,2020
0001091818-20-000029,PreferredStockSharesAuthorized,us-gaap/2019,20190930,0,shares,ClassOfStock=SeriesDPreferredStock;,,10000000.0,,q1,2020
0001213900-20-002443,ForeignExchangeDifference,0001213900-20-002443,20181231,4,USD,EquityComponents=TotalShareholdersDeficit;,,-1636000.0,,q1,2020
0000701869-20-000003,LiabilityForClaimsAndClaimsAdjustmentExpense,us-gaap/2019,20181231,0,USD,BusinessSegments=SpecialtyHealthSegment;ProductOrService=HealthInsuranceProductLine;,,26068000.0,,q1,2020
0001564590-20-009164,PaymentsOfDebtIssuanceCosts,us-gaap/2019,20171231,4,USD,ConsolidatedEntities=ParentCompany;,,4975000.0,,q1,2020
0001206264-20-000079,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2019,20171231,4,USD,ConsolidatedEntities=NonGuarantorSubsidiaries;ConsolidationItems=ReportableLegalEntities;,,-2600000.0,,q1,2020
